energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.623,130.037,0.919,latin,-6.521,0.0609,0.775,ROSALÍA,4,0.0992,71,https://api.spotify.com/v1/tracks/5ildQOEKmJuWGl2vRkFdYc,spotify:track:5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/5ildQOEKmJuWGl2vRkFdYc,5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,2022-07-28,1.63e-05,5omNd3Mkij9C3ZeW19rRmv,1,7,157018,0.184,5ildQOEKmJuWGl2vRkFdYc,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.782,128.033,0.621,latin,-5.548,0.23,0.55,"Bizarrap, Quevedo",4,0.044,80,https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/2tTmW7RDtMQtBk7m2rYeSw,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,0.033,4PNqWiJAfjj32hVvlchV5u,1,2,198938,0.0125,2tTmW7RDtMQtBk7m2rYeSw,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.524,83.97,0.653,latin,-9.016,0.203,0.553,Kali Uchis,4,0.0502,81,https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,Sin Miedo (del Amor y Otros Demonios) ∞,Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B,6tDDoYIxWvMLTdKpjFkc1B,telepatía,2020-12-04,0,00wSTrFxoSzA7eeS1UxHgd,0,11,160191,0.112,6tDDoYIxWvMLTdKpjFkc1B,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.586,189.978,0.326,latin,-7.966,0.0787,0.295,HUMBE,4,0.0605,71,https://api.spotify.com/v1/tracks/0v9UztY5A12cJUsWD7PZzS,spotify:track:0v9UztY5A12cJUsWD7PZzS,AURORA,Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/0v9UztY5A12cJUsWD7PZzS,0v9UztY5A12cJUsWD7PZzS,AMOR DE CINE,2021-11-11,0,2Yjubr5GHX41ht808oZPzs,1,6,262309,0.531,0v9UztY5A12cJUsWD7PZzS,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.662,93.976,0.892,latin,-3.894,0.363,0.607,"Ñengo Flow, Bad Bunny",4,0.162,68,https://api.spotify.com/v1/tracks/54ELExv56KCAB4UP9cOCzC,spotify:track:54ELExv56KCAB4UP9cOCzC,Gato de Noche,Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/54ELExv56KCAB4UP9cOCzC,54ELExv56KCAB4UP9cOCzC,Gato de Noche,2022-12-22,1.24e-06,2GS2h80Dp8rFdGEa0j0JhH,1,8,227013,0.169,54ELExv56KCAB4UP9cOCzC,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.724,83.118,0.569,latin,-4.076,0.27,0.562,"Grupo Frontera, Bad Bunny",4,0.0474,75,https://api.spotify.com/v1/tracks/6pD0ufEQq0xdHSsRbg9LBK,spotify:track:6pD0ufEQq0xdHSsRbg9LBK,un x100to,Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/6pD0ufEQq0xdHSsRbg9LBK,6pD0ufEQq0xdHSsRbg9LBK,un x100to,2023-04-17,0,7aGzSSUD8S6IhPCsZSiuMT,0,6,194563,0.228,6pD0ufEQq0xdHSsRbg9LBK,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.421,98.224,0.537,latin,-8.72,0.138,0.524,iñigo quintero,4,0.0285,80,https://api.spotify.com/v1/tracks/2HafqoJbgXdtjwCOvNEF14,spotify:track:2HafqoJbgXdtjwCOvNEF14,Si No Estás,Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/2HafqoJbgXdtjwCOvNEF14,2HafqoJbgXdtjwCOvNEF14,Si No Estás,2022-09-23,0,66k6EGkPtYoN44anGIsEPW,1,5,184061,0.827,2HafqoJbgXdtjwCOvNEF14,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.665,100.09,0.858,latin,-4.772,0.119,0.659,"Feid, Young Miko",4,0.152,79,https://api.spotify.com/v1/tracks/1hZsWUnLbqRw09jLAMQSsb,spotify:track:1hZsWUnLbqRw09jLAMQSsb,FERXXOCALIPSIS,Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/1hZsWUnLbqRw09jLAMQSsb,1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,2023-12-01,0,0lgs2Sa82lyX89nBUWyUy6,1,11,195587,0.126,1hZsWUnLbqRw09jLAMQSsb,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.534,93.924,0.832,arabic,-7.813,0.165,0.116,Polo G,4,0.253,78,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,THE GOAT,Arab X,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,2020-05-15,0,39xhYyNNDatQtgKw2KdXMz,0,1,132833,0.345,1VLtjHwRWOVJiE5Py7JxoQ,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.542,135.14,0.926,arabic,-5.064,0.0877,0.564,"Lil Baby, 42 Dugg",4,0.293,70,https://api.spotify.com/v1/tracks/6gxKUmycQX7uyMwJcweFjp,spotify:track:6gxKUmycQX7uyMwJcweFjp,My Turn (Deluxe),Arab X,https://api.spotify.com/v1/audio-analysis/6gxKUmycQX7uyMwJcweFjp,6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),2020-05-01,0,6uhEg4ASZYLIilZFCBFy1r,1,1,181929,0.135,6gxKUmycQX7uyMwJcweFjp,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.73,155.008,0.834,arabic,-3.714,0.124,0.446,Travis Scott,4,0.222,81,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,ASTROWORLD,Arab X,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,2018-08-03,0,41GuZcammIkupMPKH2OJ6I,1,8,312820,0.00513,2xLMifQCjDGFmkHkpNLD9h,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.564,77.972,0.856,arabic,-6.295,0.134,0.483,Lil Baby,4,0.392,70,https://api.spotify.com/v1/tracks/4Iedi94TIaB2GGb1nMB68v,spotify:track:4Iedi94TIaB2GGb1nMB68v,On Me,Arab X,https://api.spotify.com/v1/audio-analysis/4Iedi94TIaB2GGb1nMB68v,4Iedi94TIaB2GGb1nMB68v,On Me,2020-12-04,0,25gJpQKgXxT5CrMitr0DQO,0,6,135960,0.00327,4Iedi94TIaB2GGb1nMB68v,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.576,166.162,0.77,arabic,-11.845,0.08,0.364,Polo G,4,0.339,68,https://api.spotify.com/v1/tracks/40QrLHWdsxyXLAdjJG4Rxs,spotify:track:40QrLHWdsxyXLAdjJG4Rxs,Die A Legend,Arab X,https://api.spotify.com/v1/audio-analysis/40QrLHWdsxyXLAdjJG4Rxs,40QrLHWdsxyXLAdjJG4Rxs,Chosen 1,2019-06-07,0,26ztFK3E69j5THJQdyxC5w,0,8,127200,0.138,40QrLHWdsxyXLAdjJG4Rxs,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.716,91.007,0.701,arabic,-3.671,0.324,0.732,"24kGoldn, iann dior",4,0.0361,80,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,El Dorado,Arab X,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),2021-03-26,0,270o30h7cAlEhBnbuSpFZq,0,7,140533,0.174,4jPy3l0RUwlUI9T5XHBW2m,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.658,140.042,0.8,arabic,-6.142,0.111,0.462,"Internet Money, Gunna, Don Toliver, NAV",4,0.079,77,https://api.spotify.com/v1/tracks/1p0rEzrK7YtdRZVtiyV7RN,spotify:track:1p0rEzrK7YtdRZVtiyV7RN,B4 The Storm,Arab X,https://api.spotify.com/v1/audio-analysis/1p0rEzrK7YtdRZVtiyV7RN,1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),2020-08-28,0,4Y5lQYgpDrkyru90jltD5a,0,1,195429,0.25,1p0rEzrK7YtdRZVtiyV7RN,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.882,148.038,0.569,arabic,-2.777,0.142,0.201,"Travis Scott, Playboi Carti",4,0.06,88,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA,UTOPIA,Arab X,https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA,42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),2023-07-28,0,18NOKLkZETa4sWwLMIm0UZ,0,3,191701,0.0316,42VsgItocQwOQC3XWZ8JNA,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.662,112.509,0.897,arabic,-6.903,0.534,0.39,"Lil Baby, Gunna",4,0.292,79,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,Drip Harder,Arab X,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),2018-10-05,0,2yXnY2NiaZk9QiJJittS81,0,1,145543,0.0852,78QR3Wp35dqAhFEc2qAGjE,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.346,119.957,0.963,arabic,-9.309,0.108,0.562,"Lil Baby, Drake",4,0.53,75,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,Harder Than Ever,Arab X,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,2018-05-18,0,7yf9ZJyHRbp8sHtpDKfPpt,0,5,142273,0.0355,6vN77lE9LK6HP2DewaN6HZ,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.524,140.053,0.747,arabic,-6.807,0.2,0.363,"Kodak Black, XXXTENTACION",4,0.245,71,https://api.spotify.com/v1/tracks/40oKW22ZNNkEdZLJTScaQI,spotify:track:40oKW22ZNNkEdZLJTScaQI,Project Baby 2: All Grown Up,Arab X,https://api.spotify.com/v1/audio-analysis/40oKW22ZNNkEdZLJTScaQI,40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION),2017-08-18,0,51wp3EOOp2mBIjhZjR7W0i,0,10,213132,0.0306,40oKW22ZNNkEdZLJTScaQI,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.444,140.063,0.906,arabic,-8.692,0.173,0.678,"21 Savage, Metro Boomin",4,0.384,68,https://api.spotify.com/v1/tracks/4gmmRb6bZJffOOiww1JGTO,spotify:track:4gmmRb6bZJffOOiww1JGTO,Savage Mode,Arab X,https://api.spotify.com/v1/audio-analysis/4gmmRb6bZJffOOiww1JGTO,4gmmRb6bZJffOOiww1JGTO,No Heart,2016-07-15,6.44e-05,4I3EcXD4e3KcEoDJfFEZ5b,0,4,235040,0.136,4gmmRb6bZJffOOiww1JGTO,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.639,168.112,0.772,arabic,-7.119,0.0698,0.261,"Polo G, Lil Tjay",4,0.467,74,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,spotify:track:6uFn47ACjqYkc0jADwEdj1,Die A Legend,Arab X,https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),2019-06-07,0,26ztFK3E69j5THJQdyxC5w,1,1,166560,0.15,6uFn47ACjqYkc0jADwEdj1,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.487,127.05,0.964,arabic,-6.071,0.115,0.108,Lil Baby,4,0.421,77,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v,Street Gossip,Arab X,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,2018-11-30,6.07e-06,4iF44RCCybJtkBkMoqrLW2,0,10,154024,0.00127,577YBGuskWkVDCxZrLRB4v,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.347,75.016,0.884,arabic,-8.227,0.0871,0.376,21 Savage,4,0.35,72,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,spotify:track:5eqK0tbzUPo2SoeZsov04s,Issa Album,Arab X,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,5eqK0tbzUPo2SoeZsov04s,Bank Account,2017-07-06,7e-06,4skCiJhVVSKrDOBtoFbsxU,0,8,220307,0.015,5eqK0tbzUPo2SoeZsov04s,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.619,127.956,0.962,arabic,-5.562,0.083,0.154,Lil Baby,4,0.405,72,https://api.spotify.com/v1/tracks/5m0yZ33oOy0yYBtdTXuxQe,spotify:track:5m0yZ33oOy0yYBtdTXuxQe,My Turn (Deluxe),Arab X,https://api.spotify.com/v1/audio-analysis/5m0yZ33oOy0yYBtdTXuxQe,5m0yZ33oOy0yYBtdTXuxQe,Low Down,2020-05-01,0,6uhEg4ASZYLIilZFCBFy1r,0,10,144652,0.0354,5m0yZ33oOy0yYBtdTXuxQe,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.395,76.984,0.793,arabic,-5.578,0.109,0.128,"Lil Baby, Gunna",4,0.385,69,https://api.spotify.com/v1/tracks/4F6yN5FsFW10Ucx7cLCzBh,spotify:track:4F6yN5FsFW10Ucx7cLCzBh,Street Gossip,Arab X,https://api.spotify.com/v1/audio-analysis/4F6yN5FsFW10Ucx7cLCzBh,4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),2018-11-30,1.4e-05,4iF44RCCybJtkBkMoqrLW2,1,1,213287,0.277,4F6yN5FsFW10Ucx7cLCzBh,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.353,87.997,0.797,arabic,-9.931,0.102,0.0731,"Metro Boomin, 21 Savage",4,0.369,73,https://api.spotify.com/v1/tracks/0AluA5RNsa4Cx6XRhf2hWZ,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,NOT ALL HEROES WEAR CAPES (Deluxe),Arab X,https://api.spotify.com/v1/audio-analysis/0AluA5RNsa4Cx6XRhf2hWZ,0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),2018-11-06,0,3IO8IPjwXuzPJnoaqkwYrj,0,6,208293,0.59,0AluA5RNsa4Cx6XRhf2hWZ,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.516,119.996,0.877,arabic,-5.426,0.143,0.255,Lil Baby,4,0.0706,77,https://api.spotify.com/v1/tracks/5BbdKBZO0TH0GhfxUfyhL9,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,Too Hard,Arab X,https://api.spotify.com/v1/audio-analysis/5BbdKBZO0TH0GhfxUfyhL9,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,2017-12-01,0,750APP0eKVlcgOxaZnBnVt,0,2,162053,0.215,5BbdKBZO0TH0GhfxUfyhL9,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.744,84.005,0.867,arabic,-5.171,0.0713,0.645,"NLE Choppa, Roddy Ricch",4,0.227,71,https://api.spotify.com/v1/tracks/1Z0cZI0UzNbP9L8MzzGxqf,spotify:track:1Z0cZI0UzNbP9L8MzzGxqf,Top Shotta,Arab X,https://api.spotify.com/v1/audio-analysis/1Z0cZI0UzNbP9L8MzzGxqf,1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),2020-08-07,0,4dsMe3EBC8xURaxMhyorgf,1,2,173288,0.268,1Z0cZI0UzNbP9L8MzzGxqf,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.515,120.1,0.567,arabic,-10.265,0.078,0.321,Lil Tjay,1,0.247,73,https://api.spotify.com/v1/tracks/0RLLvYBopDwooCyvnTwgYu,spotify:track:0RLLvYBopDwooCyvnTwgYu,True 2 Myself,Arab X,https://api.spotify.com/v1/audio-analysis/0RLLvYBopDwooCyvnTwgYu,0RLLvYBopDwooCyvnTwgYu,F.N,2019-10-11,0,1bCBZ8LedqwVYOLDLrRbbY,0,6,224000,0.354,0RLLvYBopDwooCyvnTwgYu,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.463,108.003,0.97,arabic,-7.259,0.151,0.46,"Quality Control, Lil Baby, DaBaby",4,0.366,72,https://api.spotify.com/v1/tracks/5MPPttjfGap2C6j6eKcO6J,spotify:track:5MPPttjfGap2C6j6eKcO6J,Quality Control: Control The Streets Volume 2,Arab X,https://api.spotify.com/v1/audio-analysis/5MPPttjfGap2C6j6eKcO6J,5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),2019-08-16,0,59zpaLOByFkJhc9D5Xqna9,1,10,142417,0.0957,5MPPttjfGap2C6j6eKcO6J,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.662,143.943,0.767,arabic,-4.856,0.123,0.259,Gunna,4,0.0578,69,https://api.spotify.com/v1/tracks/3OGCNLxpBmTYRxPZg2yDE5,spotify:track:3OGCNLxpBmTYRxPZg2yDE5,a Gift & a Curse,Arab X,https://api.spotify.com/v1/audio-analysis/3OGCNLxpBmTYRxPZg2yDE5,3OGCNLxpBmTYRxPZg2yDE5,back to the moon,2023-06-16,0,5qmZefgh78fN3jsyPPlvuw,0,5,193333,0.103,3OGCNLxpBmTYRxPZg2yDE5,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.622,130.001,0.847,arabic,-6.747,0.285,0.22,Gunna,4,0.0903,82,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,a Gift & a Curse,Arab X,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,4rXLjWdF2ZZpXCVTfWcshS,fukumean,2023-06-16,0,5qmZefgh78fN3jsyPPlvuw,0,1,125040,0.119,4rXLjWdF2ZZpXCVTfWcshS,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.701,134.039,0.71,arabic,-5.415,0.178,0.564,"Lil Durk, Morgan Wallen",4,0.0317,68,https://api.spotify.com/v1/tracks/1fXnu2HzxbDtoyvFPWG3Bw,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw,Almost Healed,Arab X,https://api.spotify.com/v1/audio-analysis/1fXnu2HzxbDtoyvFPWG3Bw,1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),2023-05-26,0,6ciIG1XKTlVIn0Yl8rvsce,1,11,219174,0.0105,1fXnu2HzxbDtoyvFPWG3Bw,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.727,150.062,0.477,arabic,-4.053,0.108,0.227,"DJ Khaled, Lil Baby, Lil Durk",4,0.286,70,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz,spotify:track:1EJIcDYXwSqipW5dFe4uJz,KHALED KHALED,Arab X,https://api.spotify.com/v1/audio-analysis/1EJIcDYXwSqipW5dFe4uJz,1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),2021-04-30,0,5kE2OAuUYGBqqzscqgBXXf,1,2,236524,0.000866,1EJIcDYXwSqipW5dFe4uJz,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.48,143.029,0.846,arabic,-8.618,0.0989,0.419,"Lil Durk, Lil Baby, Polo G",4,0.359,68,https://api.spotify.com/v1/tracks/6Tguhaf2uAe6OjRLsR2Tql,spotify:track:6Tguhaf2uAe6OjRLsR2Tql,Just Cause Y'all Waited 2,Arab X,https://api.spotify.com/v1/audio-analysis/6Tguhaf2uAe6OjRLsR2Tql,6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),2020-05-08,0,3D4bwVn4Wp8Za0Amkyd5I5,0,8,169532,0.269,6Tguhaf2uAe6OjRLsR2Tql,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.651,163.935,0.665,arabic,-5.515,0.0896,0.237,Juice WRLD,4,0.156,77,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa,Goodbye & Good Riddance,Arab X,https://api.spotify.com/v1/audio-analysis/3oDkdAySo1VQQG0ptV7uwa,3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,2018-12-10,0,6tkjU4Umpo79wwkgPMV3nZ,1,1,175755,0.0414,3oDkdAySo1VQQG0ptV7uwa,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.692,79.899,0.623,arabic,-5.122,0.153,0.566,Juice WRLD,4,0.0504,78,https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq,spotify:track:6iaSML1PIYq936g62BDtBq,Death Race For Love (Bonus Track Version),Arab X,https://api.spotify.com/v1/audio-analysis/6iaSML1PIYq936g62BDtBq,6iaSML1PIYq936g62BDtBq,Robbery,2019-03-08,0,1btu0SV2DOI5HoFsvUd78F,1,2,240051,0.328,6iaSML1PIYq936g62BDtBq,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.572,141.996,0.823,arabic,-6.067,0.113,0.568,"Trippie Redd, Juice WRLD",4,0.0865,69,https://api.spotify.com/v1/tracks/0axBgt9y0GvMCLuRl2xBKG,spotify:track:0axBgt9y0GvMCLuRl2xBKG,A Love Letter To You 3,Arab X,https://api.spotify.com/v1/audio-analysis/0axBgt9y0GvMCLuRl2xBKG,0axBgt9y0GvMCLuRl2xBKG,1400 / 999 Freestyle (feat. Juice WRLD),2018-11-09,0,1fFwMXuTJ8J3KXo14Vvsna,0,6,175954,0.0079,0axBgt9y0GvMCLuRl2xBKG,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.613,149.972,0.65,arabic,-6.13,0.267,0.0804,Juice WRLD,4,0.128,76,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,Legends Never Die,Arab X,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,2U5WueTLIK5WJLD7mvDODv,Wishing Well,2020-07-10,0,6n9DKpOxwifT5hOXtgLZSL,0,9,194621,0.00336,2U5WueTLIK5WJLD7mvDODv,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.529,161.989,0.671,arabic,-7.226,0.0856,0.203,Juice WRLD,4,0.307,83,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Goodbye & Good Riddance,Arab X,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,2018-12-10,0.000335,6tkjU4Umpo79wwkgPMV3nZ,1,0,165820,0.0769,4VXIryQMWpIdGgYR4TrjT1,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.736,147.946,0.776,arabic,-4.612,0.159,0.233,Juice WRLD,4,0.247,71,https://api.spotify.com/v1/tracks/1fCeXjoRExPP2qwSBh2aST,spotify:track:1fCeXjoRExPP2qwSBh2aST,Goodbye & Good Riddance,Arab X,https://api.spotify.com/v1/audio-analysis/1fCeXjoRExPP2qwSBh2aST,1fCeXjoRExPP2qwSBh2aST,Black & White,2018-12-10,0,6tkjU4Umpo79wwkgPMV3nZ,1,7,186945,0.0802,1fCeXjoRExPP2qwSBh2aST,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.801,104.986,0.778,arabic,-7.326,0.0912,0.914,Asake,4,0.106,70,https://api.spotify.com/v1/tracks/5ZtK8XAVnoaGdBXZWCEVCY,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,Work Of Art,Arab X,https://api.spotify.com/v1/audio-analysis/5ZtK8XAVnoaGdBXZWCEVCY,5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,2023-06-15,0.000155,2O9VJaLSnwjZ2HPpMaVoPU,0,6,157714,0.692,5ZtK8XAVnoaGdBXZWCEVCY,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.819,110.14,0.726,arabic,-7.094,0.27,0.636,Young Jonn,4,0.106,70,https://api.spotify.com/v1/tracks/4KZMoDuxwSYP63bhbnMqe3,spotify:track:4KZMoDuxwSYP63bhbnMqe3,Jiggy Forever,Arab X,https://api.spotify.com/v1/audio-analysis/4KZMoDuxwSYP63bhbnMqe3,4KZMoDuxwSYP63bhbnMqe3,Stronger,2024-04-12,9.65e-05,6xr2tWr8pg5ndECtOD66lp,1,8,141818,0.477,4KZMoDuxwSYP63bhbnMqe3,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.651,67.813,0.49,arabic,-6.259,0.108,0.567,"Ayo Maff, Fireboy DML",5,0.138,68,https://api.spotify.com/v1/tracks/5Wxkvvb6pLky16pwq4gBI3,spotify:track:5Wxkvvb6pLky16pwq4gBI3,Dealer,Arab X,https://api.spotify.com/v1/audio-analysis/5Wxkvvb6pLky16pwq4gBI3,5Wxkvvb6pLky16pwq4gBI3,Dealer,2024-04-16,7.59e-06,3RShBBcnQmqfmBJgmfz3or,1,11,180594,0.714,5Wxkvvb6pLky16pwq4gBI3,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.653,150.097,0.547,arabic,-3.875,0.103,0.163,"Post Malone, Young Thug",4,0.081,74,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,Hollywood's Bleeding,Arab X,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),2019-09-06,0,4g1ZRSobMefqF6nelkgibi,1,5,174853,0.456,0t3ZvGKlmYmVsDzBJAXK8C,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
